"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	"Census Region 3: South"	"CENS-R3"	58	35549570	0.16	0.12	0.21	0.11	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	"Census Region 4: West"	"CENS-R4"	22	19608142	0.11	0.07	0.17	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Disorders of plasma-protein metabolism, not elsewhere classified"	"E88.0"	"Census Region 1: Northeast"	"CENS-R1"	21	19791866	0.11	0.07	0.16	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Disorders of plasma-protein metabolism, not elsewhere classified"	"E88.0"	"Census Region 2: Midwest"	"CENS-R2"	37	26791352	0.14	0.10	0.19	0.09	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Disorders of plasma-protein metabolism, not elsewhere classified"	"E88.0"	"Census Region 3: South"	"CENS-R3"	35	35549570	0.10	0.07	0.14	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Disorders of plasma-protein metabolism, not elsewhere classified"	"E88.0"	"Census Region 4: West"	"CENS-R4"	16	19608142	Unreliable	0.05	0.13	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Metabolic disorder, unspecified"	"E88.9"	"Census Region 1: Northeast"	"CENS-R1"	67	19791866	0.34	0.26	0.43	0.21	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Metabolic disorder, unspecified"	"E88.9"	"Census Region 2: Midwest"	"CENS-R2"	73	26791352	0.27	0.21	0.34	0.20	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Metabolic disorder, unspecified"	"E88.9"	"Census Region 3: South"	"CENS-R3"	125	35549570	0.35	0.29	0.41	0.26	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Metabolic disorder, unspecified"	"E88.9"	"Census Region 4: West"	"CENS-R4"	34	19608142	0.17	0.12	0.24	0.14	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Multi-infarct dementia"	"F01.1"	"Census Region 1: Northeast"	"CENS-R1"	111	19791866	0.56	0.46	0.67	0.28	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Multi-infarct dementia"	"F01.1"	"Census Region 2: Midwest"	"CENS-R2"	213	26791352	0.80	0.69	0.90	0.46	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Multi-infarct dementia"	"F01.1"	"Census Region 3: South"	"CENS-R3"	230	35549570	0.65	0.56	0.73	0.39	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Multi-infarct dementia"	"F01.1"	"Census Region 4: West"	"CENS-R4"	379	19608142	1.93	1.74	2.13	1.12	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Vascular dementia, unspecified"	"F01.9"	"Census Region 1: Northeast"	"CENS-R1"	675	19791866	3.41	3.15	3.67	1.65	0.02%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Vascular dementia, unspecified"	"F01.9"	"Census Region 2: Midwest"	"CENS-R2"	1156	26791352	4.31	4.07	4.56	2.49	0.03%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Vascular dementia, unspecified"	"F01.9"	"Census Region 3: South"	"CENS-R3"	1634	35549570	4.60	4.37	4.82	2.81	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Vascular dementia, unspecified"	"F01.9"	"Census Region 4: West"	"CENS-R4"	1299	19608142	6.62	6.26	6.99	3.87	0.03%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified dementia"	"F03"	"Census Region 1: Northeast"	"CENS-R1"	12664	19791866	63.99	62.87	65.10	31.01	0.32%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified dementia"	"F03"	"Census Region 2: Midwest"	"CENS-R2"	15928	26791352	59.45	58.53	60.38	33.59	0.40%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified dementia"	"F03"	"Census Region 3: South"	"CENS-R3"	22245	35549570	62.57	61.75	63.40	37.95	0.55%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified dementia"	"F03"	"Census Region 4: West"	"CENS-R4"	7790	19608142	39.73	38.85	40.61	23.21	0.19%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium superimposed on dementia"	"F05.1"	"Census Region 1: Northeast"	"CENS-R1"	23	19791866	0.12	0.07	0.17	0.05	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium superimposed on dementia"	"F05.1"	"Census Region 2: Midwest"	"CENS-R2"	32	26791352	0.12	0.08	0.17	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium superimposed on dementia"	"F05.1"	"Census Region 3: South"	"CENS-R3"	88	35549570	0.25	0.20	0.30	0.15	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium superimposed on dementia"	"F05.1"	"Census Region 4: West"	"CENS-R4"	26	19608142	0.13	0.09	0.19	0.08	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium, unspecified"	"F05.9"	"Census Region 1: Northeast"	"CENS-R1"	28	19791866	0.14	0.09	0.20	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium, unspecified"	"F05.9"	"Census Region 2: Midwest"	"CENS-R2"	37	26791352	0.14	0.10	0.19	0.08	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium, unspecified"	"F05.9"	"Census Region 3: South"	"CENS-R3"	32	35549570	0.09	0.06	0.13	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Delirium, unspecified"	"F05.9"	"Census Region 4: West"	"CENS-R4"	46	19608142	0.23	0.17	0.31	0.15	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	"Census Region 1: Northeast"	"CENS-R1"	179	19791866	0.90	0.77	1.04	0.45	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	"Census Region 2: Midwest"	"CENS-R2"	113	26791352	0.42	0.34	0.50	0.24	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	"Census Region 3: South"	"CENS-R3"	181	35549570	0.51	0.43	0.58	0.30	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	"Census Region 4: West"	"CENS-R4"	24	19608142	0.12	0.08	0.18	0.08	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	"Census Region 1: Northeast"	"CENS-R1"	53	19791866	0.27	0.20	0.35	0.23	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	"Census Region 2: Midwest"	"CENS-R2"	77	26791352	0.29	0.23	0.36	0.24	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	"Census Region 3: South"	"CENS-R3"	102	35549570	0.29	0.23	0.34	0.24	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	"Census Region 4: West"	"CENS-R4"	118	19608142	0.60	0.49	0.71	0.47	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	"Census Region 1: Northeast"	"CENS-R1"	72	19791866	0.36	0.28	0.46	0.32	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	"Census Region 2: Midwest"	"CENS-R2"	139	26791352	0.52	0.43	0.61	0.44	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	"Census Region 3: South"	"CENS-R3"	218	35549570	0.61	0.53	0.69	0.50	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	"Census Region 4: West"	"CENS-R4"	209	19608142	1.07	0.92	1.21	0.88	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, withdrawal state"	"F10.3"	"Census Region 4: West"	"CENS-R4"	11	19608142	Unreliable	0.03	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, withdrawal state with delirium"	"F10.4"	"Census Region 3: South"	"CENS-R3"	13	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder"	"F10.7"	"Census Region 3: South"	"CENS-R3"	13	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder"	"F10.7"	"Census Region 4: West"	"CENS-R4"	20	19608142	0.10	0.06	0.16	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	"Census Region 2: Midwest"	"CENS-R2"	14	26791352	Unreliable	0.03	0.09	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	"Census Region 3: South"	"CENS-R3"	15	35549570	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	"Census Region 4: West"	"CENS-R4"	12	19608142	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	"Census Region 2: Midwest"	"CENS-R2"	12	26791352	Unreliable	0.02	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	"Census Region 1: Northeast"	"CENS-R1"	26	19791866	0.13	0.09	0.19	0.11	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	"Census Region 2: Midwest"	"CENS-R2"	23	26791352	0.09	0.05	0.13	0.05	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	"Census Region 3: South"	"CENS-R3"	24	35549570	0.07	0.04	0.10	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	"Census Region 4: West"	"CENS-R4"	22	19608142	0.11	0.07	0.17	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	"Census Region 1: Northeast"	"CENS-R1"	35	19791866	0.18	0.12	0.25	0.17	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	"Census Region 2: Midwest"	"CENS-R2"	77	26791352	0.29	0.23	0.36	0.30	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	"Census Region 3: South"	"CENS-R3"	90	35549570	0.25	0.20	0.31	0.26	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	"Census Region 4: West"	"CENS-R4"	43	19608142	0.22	0.16	0.30	0.21	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	"Census Region 2: Midwest"	"CENS-R2"	10	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	"Census Region 3: South"	"CENS-R3"	23	35549570	0.06	0.04	0.10	0.05	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	"Census Region 4: West"	"CENS-R4"	10	19608142	Unreliable	0.02	0.09	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Paranoid schizophrenia"	"F20.0"	"Census Region 2: Midwest"	"CENS-R2"	11	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Schizophrenia, unspecified"	"F20.9"	"Census Region 1: Northeast"	"CENS-R1"	17	19791866	Unreliable	0.05	0.14	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Schizophrenia, unspecified"	"F20.9"	"Census Region 2: Midwest"	"CENS-R2"	53	26791352	0.20	0.15	0.26	0.14	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Schizophrenia, unspecified"	"F20.9"	"Census Region 3: South"	"CENS-R3"	30	35549570	0.08	0.06	0.12	0.05	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Schizophrenia, unspecified"	"F20.9"	"Census Region 4: West"	"CENS-R4"	17	19608142	Unreliable	0.05	0.14	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified nonorganic psychosis"	"F29"	"Census Region 3: South"	"CENS-R3"	12	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bipolar affective disorder, unspecified"	"F31.9"	"Census Region 1: Northeast"	"CENS-R1"	13	19791866	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bipolar affective disorder, unspecified"	"F31.9"	"Census Region 2: Midwest"	"CENS-R2"	17	26791352	Unreliable	0.04	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bipolar affective disorder, unspecified"	"F31.9"	"Census Region 3: South"	"CENS-R3"	28	35549570	0.08	0.05	0.11	0.05	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bipolar affective disorder, unspecified"	"F31.9"	"Census Region 4: West"	"CENS-R4"	14	19608142	Unreliable	0.04	0.12	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Severe depressive episode without psychotic symptoms"	"F32.2"	"Census Region 1: Northeast"	"CENS-R1"	10	19791866	Unreliable	0.02	0.09	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Severe depressive episode without psychotic symptoms"	"F32.2"	"Census Region 2: Midwest"	"CENS-R2"	12	26791352	Unreliable	0.02	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Severe depressive episode without psychotic symptoms"	"F32.2"	"Census Region 3: South"	"CENS-R3"	14	35549570	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Depressive episode, unspecified"	"F32.9"	"Census Region 1: Northeast"	"CENS-R1"	58	19791866	0.29	0.22	0.38	0.16	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Depressive episode, unspecified"	"F32.9"	"Census Region 2: Midwest"	"CENS-R2"	96	26791352	0.36	0.29	0.44	0.22	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Depressive episode, unspecified"	"F32.9"	"Census Region 3: South"	"CENS-R3"	76	35549570	0.21	0.17	0.27	0.14	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Depressive episode, unspecified"	"F32.9"	"Census Region 4: West"	"CENS-R4"	52	19608142	0.27	0.20	0.35	0.16	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Anxiety disorder, unspecified"	"F41.9"	"Census Region 2: Midwest"	"CENS-R2"	13	26791352	Unreliable	0.03	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Anorexia nervosa"	"F50.0"	"Census Region 1: Northeast"	"CENS-R1"	16	19791866	Unreliable	0.05	0.13	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Anorexia nervosa"	"F50.0"	"Census Region 2: Midwest"	"CENS-R2"	15	26791352	Unreliable	0.03	0.09	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Anorexia nervosa"	"F50.0"	"Census Region 3: South"	"CENS-R3"	12	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Anorexia nervosa"	"F50.0"	"Census Region 4: West"	"CENS-R4"	14	19608142	Unreliable	0.04	0.12	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	"Census Region 1: Northeast"	"CENS-R1"	12	19791866	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	"Census Region 2: Midwest"	"CENS-R2"	13	26791352	Unreliable	0.03	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	"Census Region 3: South"	"CENS-R3"	37	35549570	0.10	0.07	0.14	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	"Census Region 4: West"	"CENS-R4"	11	19608142	Unreliable	0.03	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Severe mental retardation"	"F72"	"Census Region 2: Midwest"	"CENS-R2"	10	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental retardation"	"F79"	"Census Region 1: Northeast"	"CENS-R1"	26	19791866	0.13	0.09	0.19	0.08	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental retardation"	"F79"	"Census Region 2: Midwest"	"CENS-R2"	33	26791352	0.12	0.08	0.17	0.10	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental retardation"	"F79"	"Census Region 3: South"	"CENS-R3"	36	35549570	0.10	0.07	0.14	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Unspecified mental retardation"	"F79"	"Census Region 4: West"	"CENS-R4"	10	19608142	Unreliable	0.02	0.09	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Streptococcal meningitis"	"G00.2"	"Census Region 3: South"	"CENS-R3"	11	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bacterial meningitis, unspecified"	"G00.9"	"Census Region 1: Northeast"	"CENS-R1"	13	19791866	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bacterial meningitis, unspecified"	"G00.9"	"Census Region 2: Midwest"	"CENS-R2"	21	26791352	0.08	0.05	0.12	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bacterial meningitis, unspecified"	"G00.9"	"Census Region 3: South"	"CENS-R3"	21	35549570	0.06	0.04	0.09	0.04	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Bacterial meningitis, unspecified"	"G00.9"	"Census Region 4: West"	"CENS-R4"	11	19608142	Unreliable	0.03	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Meningitis, unspecified"	"G03.9"	"Census Region 1: Northeast"	"CENS-R1"	15	19791866	Unreliable	0.04	0.13	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Meningitis, unspecified"	"G03.9"	"Census Region 2: Midwest"	"CENS-R2"	13	26791352	Unreliable	0.03	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Meningitis, unspecified"	"G03.9"	"Census Region 3: South"	"CENS-R3"	33	35549570	0.09	0.06	0.13	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	"Census Region 1: Northeast"	"CENS-R1"	25	19791866	0.13	0.08	0.19	0.10	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	"Census Region 2: Midwest"	"CENS-R2"	20	26791352	0.07	0.05	0.12	0.04	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	"Census Region 3: South"	"CENS-R3"	32	35549570	0.09	0.06	0.13	0.06	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	"Census Region 4: West"	"CENS-R4"	20	19608142	0.10	0.06	0.16	0.07	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Intracranial abscess and granuloma"	"G06.0"	"Census Region 1: Northeast"	"CENS-R1"	11	19791866	Unreliable	0.03	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Intracranial abscess and granuloma"	"G06.0"	"Census Region 2: Midwest"	"CENS-R2"	11	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Intracranial abscess and granuloma"	"G06.0"	"Census Region 3: South"	"CENS-R3"	14	35549570	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Extradural and subdural abscess, unspecified"	"G06.2"	"Census Region 2: Midwest"	"CENS-R2"	16	26791352	Unreliable	0.03	0.10	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Extradural and subdural abscess, unspecified"	"G06.2"	"Census Region 3: South"	"CENS-R3"	13	35549570	Unreliable	0.02	0.06	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Extradural and subdural abscess, unspecified"	"G06.2"	"Census Region 4: West"	"CENS-R4"	15	19608142	Unreliable	0.04	0.13	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Sequelae of inflammatory diseases of central nervous system"	"G09"	"Census Region 2: Midwest"	"CENS-R2"	11	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Huntington's disease"	"G10"	"Census Region 1: Northeast"	"CENS-R1"	93	19791866	0.47	0.38	0.58	0.36	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Huntington's disease"	"G10"	"Census Region 2: Midwest"	"CENS-R2"	138	26791352	0.52	0.43	0.60	0.41	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Huntington's disease"	"G10"	"Census Region 3: South"	"CENS-R3"	120	35549570	0.34	0.28	0.40	0.25	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Huntington's disease"	"G10"	"Census Region 4: West"	"CENS-R4"	78	19608142	0.40	0.31	0.50	0.30	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Early-onset cerebellar ataxia"	"G11.1"	"Census Region 2: Midwest"	"CENS-R2"	19	26791352	Unreliable	0.04	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Early-onset cerebellar ataxia"	"G11.1"	"Census Region 3: South"	"CENS-R3"	15	35549570	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Hereditary ataxia, unspecified"	"G11.9"	"Census Region 2: Midwest"	"CENS-R2"	12	26791352	Unreliable	0.02	0.08	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Hereditary ataxia, unspecified"	"G11.9"	"Census Region 3: South"	"CENS-R3"	16	35549570	Unreliable	0.03	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Hereditary ataxia, unspecified"	"G11.9"	"Census Region 4: West"	"CENS-R4"	12	19608142	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Motor neuron disease"	"G12.2"	"Census Region 1: Northeast"	"CENS-R1"	506	19791866	2.56	2.33	2.78	1.75	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Motor neuron disease"	"G12.2"	"Census Region 2: Midwest"	"CENS-R2"	732	26791352	2.73	2.53	2.93	2.05	0.02%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Motor neuron disease"	"G12.2"	"Census Region 3: South"	"CENS-R3"	904	35549570	2.54	2.38	2.71	1.80	0.02%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Motor neuron disease"	"G12.2"	"Census Region 4: West"	"CENS-R4"	525	19608142	2.68	2.45	2.91	1.93	0.01%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Spinal muscular atrophy, unspecified"	"G12.9"	"Census Region 1: Northeast"	"CENS-R1"	13	19791866	Unreliable	0.03	0.11	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Spinal muscular atrophy, unspecified"	"G12.9"	"Census Region 2: Midwest"	"CENS-R2"	11	26791352	Unreliable	0.02	0.07	Unreliable	0.00%
	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	"Spinal muscular atrophy, unspecified"	"G12.9"	"Census Region 3: South"	"CENS-R3"	16	35549570	Unreliable	0.03	0.07	Unreliable	0.00%
